text_type,classifier,classifier_name,use_hash,stopwords,analyzer_type,accuracy,training_time,precision,recall,f1
clean,NB,Naive Bayes,True,Spacy,lemmatizer,0.9506726457399103,0.9350330829620361,0.9527226137091608,0.9506726457399103,0.9508803543726521
clean,NB,Naive Bayes,False,Builtin,stemmer,0.9551569506726457,2.1922099590301514,0.9584747602757935,0.9551569506726457,0.955358520425341
clean,NB,Naive Bayes,True,Builtin,stemmer,0.9461883408071748,2.2242989540100098,0.9476453766074241,0.9461883408071748,0.9459851418746453
clean,NB,Naive Bayes,False,Builtin,lemmatizer,0.9641255605381166,0.959604024887085,0.9660908226049831,0.9641255605381166,0.9642920855993932
clean,NB,Naive Bayes,True,Builtin,lemmatizer,0.9506726457399103,0.9517810344696045,0.9527226137091608,0.9506726457399103,0.9508803543726521
clean,NB,Naive Bayes,False,NoStopwords,stemmer,0.9551569506726457,3.0887091159820557,0.9583733863610907,0.9551569506726457,0.9553648733593044
clean,NB,Naive Bayes,True,NoStopwords,stemmer,0.9103139013452914,3.0548338890075684,0.9216309848596843,0.9103139013452914,0.9074108897805327
clean,NB,Naive Bayes,False,NoStopwords,lemmatizer,0.9551569506726457,1.2347311973571777,0.9583733863610907,0.9551569506726457,0.9553648733593044
clean,NB,Naive Bayes,True,NoStopwords,lemmatizer,0.9147982062780269,1.1590428352355957,0.9230403378385442,0.9147982062780269,0.9123285069974643
clean,DT,Decision Tree Classifier,False,Custom,stemmer,0.5919282511210763,2.328115224838257,0.7675232838909969,0.5919282511210763,0.6006285663541491
clean,DT,Decision Tree Classifier,True,Custom,stemmer,0.5964125560538116,2.4091739654541016,0.7645966038054799,0.5964125560538116,0.6051076725964618
clean,DT,Decision Tree Classifier,False,Custom,lemmatizer,0.6053811659192825,1.0127339363098145,0.7846836653109465,0.6053811659192825,0.6168536242554046
clean,DT,Decision Tree Classifier,True,Custom,lemmatizer,0.5919282511210763,1.0294451713562012,0.7561479133525002,0.5919282511210763,0.5993477374643293
clean,DT,Decision Tree Classifier,False,Spacy,stemmer,0.600896860986547,2.4422872066497803,0.7822844459108838,0.600896860986547,0.6121568115335626
clean,DT,Decision Tree Classifier,True,Spacy,stemmer,0.6143497757847534,2.4311938285827637,0.7960107157416575,0.6143497757847534,0.6343543360948545
clean,DT,Decision Tree Classifier,False,Spacy,lemmatizer,0.600896860986547,1.2009336948394775,0.7754086779339899,0.600896860986547,0.6104412179748503
clean,DT,Decision Tree Classifier,True,Spacy,lemmatizer,0.6053811659192825,1.228470802307129,0.814111261872456,0.6053811659192825,0.6207674562191018
clean,DT,Decision Tree Classifier,False,Builtin,stemmer,0.600896860986547,2.3077011108398438,0.7822844459108838,0.600896860986547,0.6121568115335626
clean,DT,Decision Tree Classifier,True,Builtin,stemmer,0.6098654708520179,2.423072099685669,0.7945093746689735,0.6098654708520179,0.6295468668648494
clean,DT,Decision Tree Classifier,False,Builtin,lemmatizer,0.600896860986547,1.0351407527923584,0.7754086779339899,0.600896860986547,0.6104412179748503
clean,DT,Decision Tree Classifier,True,Builtin,lemmatizer,0.6053811659192825,1.0849361419677734,0.785888303592013,0.6053811659192825,0.6162933418538801
clean,DT,Decision Tree Classifier,False,NoStopwords,stemmer,0.5919282511210763,3.1665709018707275,0.7598907974911729,0.5919282511210763,0.5993684342563267
clean,DT,Decision Tree Classifier,True,NoStopwords,stemmer,0.5829596412556054,3.2135889530181885,0.7550333827333794,0.5829596412556054,0.5897640514734994
clean,DT,Decision Tree Classifier,False,NoStopwords,lemmatizer,0.5964125560538116,1.417842149734497,0.7676208850418882,0.5964125560538116,0.6051328558998728
clean,DT,Decision Tree Classifier,True,NoStopwords,lemmatizer,0.5829596412556054,1.4452242851257324,0.7522145772239908,0.5829596412556054,0.5895022106924516
clean,LR,Logistic Regression,False,Custom,stemmer,0.9820627802690582,2.353452682495117,0.9823807582551977,0.9820627802690582,0.9820782683128048
clean,LR,Logistic Regression,True,Custom,stemmer,0.9820627802690582,2.686892032623291,0.98249013154624,0.9820627802690582,0.9820768303442516
clean,LR,Logistic Regression,False,Custom,lemmatizer,0.9820627802690582,1.0355548858642578,0.9823807582551977,0.9820627802690582,0.9820782683128048
clean,LR,Logistic Regression,True,Custom,lemmatizer,0.9775784753363229,1.63639497756958,0.9783856502242153,0.9775784753363229,0.977692505162509
clean,LR,Logistic Regression,False,Spacy,stemmer,0.9730941704035875,2.30197811126709,0.9734464704482434,0.9730941704035875,0.9731748029895161
clean,LR,Logistic Regression,True,Spacy,stemmer,0.9820627802690582,3.0355920791625977,0.9824704443538524,0.9820627802690582,0.9821157480377151
clean,LR,Logistic Regression,False,Spacy,lemmatizer,0.9775784753363229,1.0740010738372803,0.9780218531488043,0.9775784753363229,0.9775642324548094
clean,LR,Logistic Regression,True,Spacy,lemmatizer,0.9775784753363229,1.647170066833496,0.9783856502242153,0.9775784753363229,0.977692505162509
clean,LR,Logistic Regression,False,Builtin,stemmer,0.9730941704035875,2.3039679527282715,0.9734464704482434,0.9730941704035875,0.9731748029895161
clean,LR,Logistic Regression,True,Builtin,stemmer,0.9775784753363229,2.577080011367798,0.9783856502242153,0.9775784753363229,0.977692505162509
clean,LR,Logistic Regression,False,Builtin,lemmatizer,0.9730941704035875,1.0980868339538574,0.9733224622910722,0.9730941704035875,0.973065259388594
clean,LR,Logistic Regression,True,Builtin,lemmatizer,0.9775784753363229,1.1386630535125732,0.9783856502242153,0.9775784753363229,0.977692505162509
clean,LR,Logistic Regression,False,NoStopwords,stemmer,0.9730941704035875,3.555706024169922,0.9735018344883816,0.9730941704035875,0.9731471381722442
clean,LR,Logistic Regression,True,NoStopwords,stemmer,0.9461883408071748,5.574826002120972,0.9480907732028809,0.9461883408071748,0.9461013200260654
clean,LR,Logistic Regression,False,NoStopwords,lemmatizer,0.9730941704035875,1.7441210746765137,0.9735018344883816,0.9730941704035875,0.9731471381722442
clean,LR,Logistic Regression,True,NoStopwords,lemmatizer,0.9372197309417041,3.9664971828460693,0.9391319062526441,0.9372197309417041,0.9371150004814912
clean,KNN,k-Nearest Neighbors,False,Custom,stemmer,0.9327354260089686,2.270163059234619,0.9383418913878795,0.9327354260089686,0.9332632025975721
clean,KNN,k-Nearest Neighbors,True,Custom,stemmer,0.9282511210762332,2.226846933364868,0.9337717697361559,0.9282511210762332,0.9288876909493906
clean,KNN,k-Nearest Neighbors,False,Custom,lemmatizer,0.9417040358744395,0.8929200172424316,0.9455701124737345,0.9417040358744395,0.9421704754635036
clean,KNN,k-Nearest Neighbors,True,Custom,lemmatizer,0.9237668161434978,0.8287990093231201,0.9308117102389091,0.9237668161434978,0.9245533657415327
